id,bucket,variant,snr_out,stoi,pesq_wb
0013,changing_-5,as trained,12.318492889404297,0.95688683363416,3.011011838912964
0013,changing_-5,n_hat zeroed,12.206955909729004,0.9553838386442356,2.9996910095214844
0013,changing_-5,ref zeroed,9.32197380065918,0.8923976303809862,1.6288350820541382
0013,changing_-5,coh zeroed,12.057836532592772,0.95608631281061,2.979478120803833
0014,changing_-5,as trained,15.550178527832031,0.9131590110676492,2.3667805194854736
0014,changing_-5,n_hat zeroed,15.61233139038086,0.9136149195851208,2.393850326538086
0014,changing_-5,ref zeroed,9.786417961120604,0.8042159493520752,1.3418805599212646
0014,changing_-5,coh zeroed,15.501265525817873,0.9137936550414362,2.413261890411377
0015,changing_-5,as trained,9.799723625183104,0.8874766244155956,1.8394310474395752
0015,changing_-5,n_hat zeroed,9.81715965270996,0.8882377458334662,1.839494466781616
0015,changing_-5,ref zeroed,5.992579936981201,0.7950840949860342,1.264753818511963
0015,changing_-5,coh zeroed,9.759544372558594,0.8881187206418567,1.8046793937683103
0016,changing_-5,as trained,9.404149055480955,0.793248453912774,1.7115025520324707
0016,changing_-5,n_hat zeroed,9.39449405670166,0.7932356505544433,1.7154178619384766
0016,changing_-5,ref zeroed,5.377304553985596,0.725884033022844,1.133059859275818
0016,changing_-5,coh zeroed,9.368518829345703,0.792251786753355,1.719048023223877
0017,changing_-5,as trained,15.931377410888672,0.9783098460584884,3.481848955154419
0017,changing_-5,n_hat zeroed,15.614800453186035,0.9769520496642262,3.5039610862731934
0017,changing_-5,ref zeroed,6.874703407287598,0.9341914045091028,2.0358150005340576
0017,changing_-5,coh zeroed,15.986852645874023,0.978062100310544,3.4440879821777344
0018,changing_-5,as trained,11.20673370361328,0.9493804359181048,1.6930999755859375
0018,changing_-5,n_hat zeroed,11.232704162597656,0.9483371418997144,1.673567295074463
0018,changing_-5,ref zeroed,4.709506511688232,0.830561159238005,1.1709163188934326
0018,changing_-5,coh zeroed,11.189044952392578,0.9498119470886512,1.70868182182312
0019,changing_-5,as trained,12.575787544250488,0.951835925901746,1.6991499662399292
0019,changing_-5,n_hat zeroed,12.43594741821289,0.9512186783877564,1.673945426940918
0019,changing_-5,ref zeroed,-11.113609313964844,0.6715574899204138,1.060595154762268
0019,changing_-5,coh zeroed,12.46760368347168,0.9510397948935068,1.6825509071350098
0020,changing_-5,as trained,9.280961990356444,0.8666204373586841,1.4251497983932495
0020,changing_-5,n_hat zeroed,9.268232345581056,0.8665870446531043,1.424874782562256
0020,changing_-5,ref zeroed,6.707785129547119,0.7855855329266055,1.2602059841156006
0020,changing_-5,coh zeroed,9.24124240875244,0.8664992846334326,1.4382038116455078
0021,changing_-5,as trained,19.22479820251465,0.9937072655478404,3.2940592765808105
0021,changing_-5,n_hat zeroed,19.15349578857422,0.9936321997298831,3.3101160526275635
0021,changing_-5,ref zeroed,10.750823974609377,0.9863958445137228,2.5352113246917725
0021,changing_-5,coh zeroed,19.17518424987793,0.9934053866946504,3.3416314125061035
0022,changing_-5,as trained,3.3017873764038086,0.811401706748177,1.2311164140701294
0022,changing_-5,n_hat zeroed,2.9095616340637207,0.8105186663695046,1.2199500799179075
0022,changing_-5,ref zeroed,-1.9226465225219729,0.5474330932916186,1.280181646347046
