id,bucket,mask_phase_deg,model_snr,model_stoi,model_pesq,oph_snr,oph_stoi,oph_pesq,omag_snr,omag_stoi,omag_pesq
0037,stationary_0,17.044219970703125,12.237757682800293,0.8416193489778941,1.9408514499664307,14.055959701538086,0.8772732156623897,2.187842607498169,15.559978485107422,0.974940793010145,3.884971857070923
0038,stationary_0,37.24848937988281,12.996368408203125,0.953790310982191,2.367894172668457,14.70166015625,0.9657791045966297,2.799973249435425,17.193506240844727,0.9890755083337038,3.8583452701568604
0039,stationary_0,22.12906265258789,9.721532821655273,0.7505839429443644,1.563699722290039,11.854659080505371,0.7954610317764252,1.8431246280670166,13.182695388793945,0.9637460302207931,3.32655668258667
0000,stationary_10,5.998607158660889,14.464603424072266,0.9196306138091667,2.622770309448242,16.476776123046875,0.9433009081480617,3.2614917755126953,16.08851432800293,0.9688599428763501,3.5212416648864746
0001,stationary_10,23.32097625732422,16.569320678710938,0.9576583956984805,2.61356258392334,18.672061920166016,0.967585834527346,2.926480770111084,20.534650802612305,0.990924249616096,3.8174333572387695
0002,stationary_10,19.305538177490234,18.15072250366211,0.9182714643309272,2.9852051734924316,20.0114803314209,0.9346068255313028,3.327089786529541,22.49079704284668,0.9788852840959753,4.175963401794434
0003,stationary_10,9.607268333435059,10.364079475402832,0.9513961881457982,2.282442092895508,12.811875343322754,0.9634986574540714,2.742007255554199,14.237524032592773,0.9928593213663319,3.907430648803711
0004,stationary_10,8.783422470092773,17.793258666992188,0.9583190434436424,2.605665445327759,20.91731071472168,0.9723324827868098,3.1526057720184326,21.32769775390625,0.9843633240723304,4.001489162445068
0005,stationary_10,4.913472652435303,27.369644165039062,0.9784041575878972,3.9879443645477295,29.328582763671875,0.9848954029268352,4.152480125427246,33.502685546875,0.9962610875604349,4.5244340896606445
0006,stationary_10,8.037174224853516,16.480972290039062,0.9718781964587372,2.983281135559082,18.480327606201172,0.9805580936627564,3.3886866569519043,21.424619674682617,0.9929261635169451,4.091912269592285
0007,stationary_10,43.68559265136719,14.348235130310059,0.9547646020256627,2.026557683944702,17.820585250854492,0.9653039928136763,2.5592925548553467,19.110321044921875,0.9925346594188558,3.857483148574829
0008,stationary_10,7.112209796905518,16.011659622192383,0.9244508643878745,2.2152113914489746,18.917024612426758,0.9441559824182921,2.6243364810943604,19.582502365112305,0.9811937490291696,4.051103115081787
0009,stationary_10,16.444637298583984,17.5349063873291,0.9662270363289563,2.6880364418029785,20.456439971923828,0.9753088453859347,2.986656904220581,19.664051055908203,0.9918988318678481,4.100932598114014
