system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
gf0.70_nb1.0,0022,changing_-5,changing,-5.0,True,False,,,cvhi:common_voice_hi_24225591,3.7102506160736084,1.7608442306518555,0.7987521952066116,1.2236727476119995,nan
gf0.70_nb1.0,0023,changing_-5,changing,-5.0,False,False,,,ls:1263-138246-0030,12.603137969970703,12.424962997436523,0.9662072507464323,2.655341148376465,nan
gf0.70_nb1.0,0024,changing_-5,changing,-5.0,False,False,,,ls:1263-139804-0004,14.472599029541016,14.315814018249512,0.9736083329896655,2.727271795272827,nan
gf0.70_nb1.0,0025,changing_-5,changing,-5.0,False,False,,,ls:150-126112-0036,7.778069496154785,7.127988338470459,0.7765946259872728,1.3191044330596924,nan
gf0.70_nb1.0,0026,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24510963,11.379072189331055,11.16350269317627,0.8119381921311072,1.6648032665252686,nan
gf0.70_nb1.0,0027,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24258336,10.872832298278809,10.66601848602295,0.8709287859494615,1.8864099979400635,nan
gf0.70_nb1.0,0028,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24427338,7.313597202301025,6.505295753479004,0.7355730235010023,1.4084187746047974,nan
gf0.70_nb1.0,0029,changing_-5,changing,-5.0,False,False,,,ls:150-126107-0005,10.341651916503906,10.556314468383789,0.8046050170395382,1.5278427600860596,nan
gf0.70_nb1.0,0030,changing_-5,changing,-5.0,False,True,,,cvhi:common_voice_hi_23964485,14.401494979858398,14.441729545593262,0.959951329814751,2.653353214263916,nan
gf0.70_nb1.0,0031,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_24386190,10.266798973083496,10.18825912475586,0.9170226582769774,2.6470272541046143,nan
gf0.70_nb1.0,0032,changing_-5,changing,-5.0,False,False,,,ls:226-131533-0026,8.136618614196777,7.420821666717529,0.7405655022900698,1.4415912628173828,nan
gf0.70_nb1.0,0033,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_25323039,10.43812370300293,10.105403900146484,0.8461798520086686,1.361098051071167,nan
gf0.70_nb1.0,0034,changing_-5,changing,-5.0,False,False,,,ls:150-126112-0008,8.171260833740234,8.200581550598145,0.8994994678186353,2.0304930210113525,nan
gf0.70_nb1.0,0035,changing_-5,changing,-5.0,False,False,,,cvhi:common_voice_hi_25154422,25.674182891845703,26.062969207763672,0.989368154678484,2.6773760318756104,nan
