system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,recovery_s
refiner,0007,impulsive_-5,impulsive,-5.0,False,False,1.920988938504804,,cvhi:common_voice_hi_24386805,13.630115509033203,13.597211837768555,0.9415903853791057,2.6723384857177734,0.06
refiner,0008,impulsive_-5,impulsive,-5.0,False,False,-4.317720817878217,,cvhi:common_voice_hi_25154370,9.856947898864746,9.388059616088867,0.7761528855342233,1.762286901473999,0.0
refiner,0009,impulsive_-5,impulsive,-5.0,False,False,-0.6460667625373375,,ls:226-131533-0034,11.868255615234375,11.768939971923828,0.9581464950242632,2.590620279312134,0.04
refiner,0010,impulsive_-5,impulsive,-5.0,False,False,3.6742703156269148,,ls:226-122538-0009,10.696043014526367,10.41006088256836,0.9306522692700614,2.44419002532959,0.0
refiner,0011,impulsive_-5,impulsive,-5.0,False,False,9.622786672212776,,cvhi:common_voice_hi_24562174,6.857650279998779,6.055798530578613,0.7620187703681073,1.404700756072998,0.0
refiner,0012,impulsive_-5,impulsive,-5.0,False,True,8.716929846769666,,cvhi:common_voice_hi_24258403,5.203731060028076,4.783416748046875,0.8794888293659067,1.7880170345306396,0.06
refiner,0013,impulsive_-5,impulsive,-5.0,False,False,-5.307730743520347,,cvhi:common_voice_hi_24758675,15.94765853881836,15.986652374267578,0.9490175740783308,1.996427297592163,0.0
refiner,0014,impulsive_-5,impulsive,-5.0,False,True,3.026189359619133,,cvhi:common_voice_hi_24386307,9.217248916625977,8.76611042022705,0.916089375427108,2.384639024734497,0.0
refiner,0015,impulsive_-5,impulsive,-5.0,False,False,2.8607651621600425,,cvhi:common_voice_hi_24758708,16.723209381103516,17.03951072692871,0.9631196489161062,2.4425511360168457,0.0
refiner,0016,impulsive_-5,impulsive,-5.0,False,False,-2.366448390033103,,cvhi:common_voice_hi_27005183,11.786137580871582,11.599969863891602,0.932946997771216,2.061600923538208,0.0
refiner,0017,impulsive_-5,impulsive,-5.0,False,False,6.8193744802353855,,cvhi:common_voice_hi_24228394,11.673097610473633,11.492453575134277,0.9172407078420338,1.9011225700378418,0.06
refiner,0018,impulsive_-5,impulsive,-5.0,False,False,3.088829564298976,,cvhi:common_voice_hi_26008913,12.186613082885742,12.268697738647461,0.9928933638124503,2.3309829235076904,0.0
refiner,0019,impulsive_-5,impulsive,-5.0,False,False,6.534339188490764,,cvhi:common_voice_hi_27005285,13.37961196899414,13.22484016418457,0.9416280617622595,2.2083678245544434,0.0
refiner,0020,impulsive_-5,impulsive,-5.0,False,False,1.140702013746008,,cvhi:common_voice_hi_24758743,10.189814567565918,9.770133018493652,0.9217951484181659,1.6285392045974731,0.2
refiner,0021,impulsive_-5,impulsive,-5.0,False,True,4.997485514725584,,ls:1263-141777-0001,7.6235480308532715,6.9495086669921875,0.8548965308705813,1.790712833404541,0.0
refiner,0022,impulsive_-5,impulsive,-5.0,False,False,5.383891700523375,,ls:226-131532-0008,15.05118465423584,15.228017807006836,0.7835398578076032,2.481717109680176,0.0
refiner,0023,impulsive_-5,impulsive,-5.0,False,False,-3.6254739036354304,,cvhi:common_voice_hi_24759489,9.381317138671875,8.904659271240234,0.875142857705135,1.5778447389602661,0.02
refiner,0024,impulsive_-5,impulsive,-5.0,False,False,3.8019661913282317,,ls:1263-139804-0015,25.42532730102539,25.997407913208008,0.996087480548151,3.803083658218384,0.0
