system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text,category,noise_source,impulse_source
raw,0018,blast_artillery_15,impulsive+stationary,15.0,True,False,42.96391842248607,,cvhi:common_voice_hi_27860339,3.946190357208252,3.342421293258667,0.8970331521522877,1.3287463188171387,3.2993137916363926,2.7657657781098415,2.391353210531251,0.06,,blast_artillery,mad:fighter/271_13,synthetic:blast:artillery
raw,0019,blast_artillery_15,impulsive+stationary,15.0,False,False,40.23609599782408,,cvhi:common_voice_hi_26151857,-1.9915635585784912,-1.7058919668197632,0.9533617389891503,1.4413161277770996,1.3825161648454385,1.3320951058312103,1.1406582975780604,0.06,,blast_artillery,mad:helicopter/376_4,synthetic:blast:artillery
raw,0020,blast_artillery_15,impulsive+stationary,15.0,False,False,30.97660841158382,,cvhi:common_voice_hi_28885854,0.6645383834838867,1.17084538936615,0.939231597126691,1.3175828456878662,2.0867936217959397,1.5384202386119081,1.411171690469485,0.04,,blast_artillery,mad:helicopter/233_27,synthetic:blast:artillery
raw,0021,blast_artillery_15,impulsive+stationary,15.0,False,False,18.62303726694357,,cvhi:common_voice_hi_26131990,8.162505149841309,7.720047950744629,0.8768808906606254,1.3052202463150024,3.5036157765087186,3.0328651223601955,2.681870987213155,0.06,,blast_artillery,mad:fighter/215_8,synthetic:blast:artillery
raw,0022,blast_artillery_15,impulsive+stationary,15.0,False,False,24.386787276158806,,cvhi:common_voice_hi_24758324,-1.5438770055770874,-1.7126344442367554,0.9630139695235281,1.3378065824508667,3.4676958722802125,2.26151841753784,2.3258519071502683,0.16,,blast_artillery,mad:vehicle/434_9,synthetic:blast:artillery
raw,0023,blast_artillery_15,impulsive+stationary,15.0,False,False,23.527226481021316,,cvhi:common_voice_hi_24359474,-1.6653443574905396,-1.7625929117202759,0.9219717853326684,1.15746009349823,3.624119326052822,2.5450362435359146,2.552671989710581,0.16,,blast_artillery,mad:vehicle/266_20,synthetic:blast:artillery
raw,0024,blast_artillery_15,impulsive+stationary,15.0,True,False,33.450837032263706,,ls:1081-125237-0016,3.387359380722046,3.7475180625915527,0.9423725397814625,1.1828020811080933,3.5544945020139838,2.2881165581133662,2.3687634818437453,0.08,,blast_artillery,mad:fighter/096_3,synthetic:blast:artillery
raw,0025,blast_artillery_15,impulsive+stationary,15.0,False,False,24.646860360478456,,ls:1081-125237-0097,4.731320858001709,4.9075751304626465,0.941919688843925,1.467206597328186,3.629276144487578,3.158984308023513,2.8886789064095955,0.08,,blast_artillery,mad:vehicle/392_0,synthetic:blast:artillery
raw,0026,blast_artillery_15,impulsive+stationary,15.0,False,False,23.65108884375506,,ls:1081-125237-0034,-1.1493757963180542,-1.6623551845550537,0.8327703462122867,1.2992535829544067,3.4590829808198946,2.068146054198477,2.1750794701868656,0.24,,blast_artillery,mad:helicopter/176_6,synthetic:blast:artillery
raw,0027,blast_artillery_15,impulsive+stationary,15.0,False,False,27.081561700829944,,cvhi:common_voice_hi_27749190,2.9212024211883545,3.4366300106048584,0.9174389925546584,1.670609951019287,1.2177730610780093,1.1042411345401824,1.0864670365302478,0.2,,blast_artillery,mad:fighter/227_4,synthetic:blast:artillery
raw,0028,blast_artillery_15,impulsive+stationary,15.0,False,False,38.1026563439827,,ls:1081-125237-0016,0.4319934844970703,0.2785033881664276,0.8206825736609982,1.10634446144104,3.619747068419371,2.489821842810433,2.4861836454442963,0.08,,blast_artillery,mad:helicopter/131_8,synthetic:blast:artillery
raw,0029,blast_artillery_15,impulsive+stationary,15.0,False,False,15.286330181184645,,cvhi:common_voice_hi_34926864,12.127676963806152,11.915861129760742,0.9160224958124379,1.4208483695983887,3.5802057345011757,2.8028335785664784,2.6693672277810885,0.16,,blast_artillery,mad:fighter/353_8,synthetic:blast:artillery
raw,0030,blast_artillery_15,impulsive+stationary,15.0,False,False,16.572801678758726,,cvhi:common_voice_hi_24225981,-0.09074851870536804,-0.2496921420097351,0.9121161315899035,1.4760072231292725,3.591551004031686,3.283616658991948,2.826572589830836,0.14,,blast_artillery,mad:vehicle/096_28,synthetic:blast:artillery
raw,0031,blast_artillery_15,impulsive+stationary,15.0,False,False,30.58590081329528,,ls:1926-147979-0003,6.177080154418945,6.255826473236084,0.8446661311212993,1.098050594329834,3.589239712560515,2.7339564998188264,2.611802689953119,0.06,,blast_artillery,mad:vehicle/266_21,synthetic:blast:artillery
raw,0032,blast_artillery_15,impulsive+stationary,15.0,False,False,28.913339035521084,,cvhi:common_voice_hi_24359483,0.0724385604262352,0.6666653752326965,0.9277728254815362,1.6521464586257935,3.464661647803217,3.013060155436283,2.6453687068997107,0.04,,blast_artillery,mad:vehicle/301_3,synthetic:blast:artillery
raw,0033,blast_artillery_15,impulsive+stationary,15.0,False,True,40.477724875317875,,ls:2007-149877-0053,-7.493410587310791,-7.927196502685547,0.8872406738177474,1.161137580871582,1.5579698027512852,1.1950386286046473,1.166801311595423,0.22,,blast_artillery,mad:helicopter/233_42,synthetic:blast:artillery
raw,0034,blast_artillery_15,impulsive+stationary,15.0,False,False,36.504139039097154,,ls:1926-147987-0031,-5.789434432983398,-5.707265853881836,0.8356393153856788,1.0951294898986816,3.2204952751835343,2.017696720738869,1.9967345642391012,0.22,,blast_artillery,mad:fighter/271_12,synthetic:blast:artillery
raw,0035,blast_artillery_15,impulsive+stationary,15.0,False,False,20.04312121401923,,cvhi:common_voice_hi_24225997,3.4581704139709473,3.267055034637451,0.9098252699871746,1.231032133102417,3.562450903469887,2.671603885797968,2.5474342257790674,0.18,,blast_artillery,mad:fighter/215_16,synthetic:blast:artillery
raw,0000,blast_artillery_5,impulsive+stationary,5.0,True,False,34.598368716859454,,cvhi:common_voice_hi_26131644,-12.226785659790039,-12.339030265808105,0.8060643458106296,1.0482635498046875,2.79691615335033,2.175753206340228,1.9802867715394619,0.24,,blast_artillery,mad:fighter/221_2,synthetic:blast:artillery
raw,0001,blast_artillery_5,impulsive+stationary,5.0,False,False,23.67780540069832,,cvhi:common_voice_hi_26131264,-0.5807854533195496,-0.7711362242698669,0.8094110867026006,1.1490287780761719,2.033593815250102,1.446862893935784,1.4329434554258647,0.04,,blast_artillery,mad:vehicle/282_1,synthetic:blast:artillery
raw,0002,blast_artillery_5,impulsive+stationary,5.0,False,False,38.01874258589834,,cvhi:common_voice_hi_24360600,-6.056502342224121,-5.6242523193359375,0.8249784889645879,1.0428862571716309,2.546016080354391,1.5638343703717053,1.6102928035656485,0.14,,blast_artillery,mad:fighter/221_0,synthetic:blast:artillery
raw,0003,blast_artillery_5,impulsive+stationary,5.0,False,False,42.744026837953236,,ls:1081-125237-0086,-0.8566615581512451,-0.7879320383071899,0.8278075905989837,1.1569781303405762,3.5461020091920545,3.242267103885597,2.8058682063250133,0.04,,blast_artillery,mad:vehicle/282_0,synthetic:blast:artillery
raw,0004,blast_artillery_5,impulsive+stationary,5.0,False,True,26.71540493260096,,cvhi:common_voice_hi_23833318,-5.036014556884766,-5.278454780578613,0.6436134336191067,1.224415898323059,1.1976238609763752,1.130720273348282,1.0982607741720583,0.14,,blast_artillery,mad:vehicle/392_11,synthetic:blast:artillery
raw,0005,blast_artillery_5,impulsive+stationary,5.0,False,False,34.85723459600425,,cvhi:common_voice_hi_24359407,-4.9124321937561035,-4.734652519226074,0.8608927615959505,1.1680262088775635,1.201492625665426,1.1649961578236054,1.110170734682473,0.04,,blast_artillery,mad:vehicle/052_3,synthetic:blast:artillery
raw,0006,blast_artillery_5,impulsive+stationary,5.0,True,False,26.94522419154918,,cvhi:common_voice_hi_30625447,1.6535186767578125,2.116750478744507,0.7862417296579426,1.053274154663086,1.2903820720751398,1.140955055770055,1.1267555612406035,0.06,,blast_artillery,mad:helicopter/186_4,synthetic:blast:artillery
raw,0007,blast_artillery_5,impulsive+stationary,5.0,False,False,33.48920747093659,,ls:1081-125237-0111,-4.76526403427124,-4.555356979370117,0.7356992089857645,1.0481468439102173,1.1953537839511532,1.146826791774593,1.1006523771113468,0.14,,blast_artillery,mad:helicopter/176_7,synthetic:blast:artillery
raw,0008,blast_artillery_5,impulsive+stationary,5.0,False,False,28.018223627355688,,ls:1926-143879-0035,-3.703853130340576,-3.8822522163391113,0.7821825713588435,1.0840791463851929,1.5471043664584008,1.2443195117449397,1.2433329775291324,0.04,,blast_artillery,mad:fighter/307_12,synthetic:blast:artillery
raw,0009,blast_artillery_5,impulsive+stationary,5.0,False,False,28.37342314050102,,cvhi:common_voice_hi_27761523,-9.633354187011719,-9.72571849822998,0.683386273151642,1.0364611148834229,1.1694517755314793,1.2138825489282439,1.0235653588220588,0.2,,blast_artillery,mad:helicopter/131_0,synthetic:blast:artillery
raw,0010,blast_artillery_5,impulsive+stationary,5.0,False,False,40.62472544352554,,cvhi:common_voice_hi_24225983,-2.4771370887756348,-2.7326736450195312,0.772529984561658,1.0524622201919556,1.80389400179442,1.4425593970335622,1.3914258560084214,0.04,,blast_artillery,mad:fighter/215_14,synthetic:blast:artillery
raw,0011,blast_artillery_5,impulsive+stationary,5.0,False,False,31.811504408342074,,ls:1081-125237-0006,-1.6768615245819092,-1.0972754955291748,0.7495925035084192,1.0772733688354492,1.1977591418119016,1.1475789892193897,1.0938453104367154,0.2,,blast_artillery,mad:vehicle/434_6,synthetic:blast:artillery
raw,0012,blast_artillery_5,impulsive+stationary,5.0,False,False,42.78429944360243,,cvhi:common_voice_hi_27749310,-11.223722457885742,-12.180281639099121,0.6171109134892789,1.0318878889083862,1.2274980836875566,1.116680178669632,1.1311063351539035,0.2,,blast_artillery,mad:fighter/215_22,synthetic:blast:artillery
raw,0013,blast_artillery_5,impulsive+stationary,5.0,False,False,17.74789627612908,,ls:2007-132570-0059,3.7931623458862305,4.2669830322265625,0.7843628015611149,1.0508524179458618,2.541009834026308,1.2625234116116255,1.4271861896868028,0.04,,blast_artillery,mad:fighter/307_10,synthetic:blast:artillery
raw,0014,blast_artillery_5,impulsive+stationary,5.0,True,False,43.45768607342433,,cvhi:common_voice_hi_27444070,-3.3731510639190674,-3.830927610397339,0.7698912955328343,1.1022396087646484,2.0162954611383053,1.2664344922111452,1.3561631811619372,0.24,,blast_artillery,mad:helicopter/454_10,synthetic:blast:artillery
raw,0015,blast_artillery_5,impulsive+stationary,5.0,True,False,31.161343451867875,,cvhi:common_voice_hi_24758477,-11.81491470336914,-11.9306001663208,0.8023703775609952,1.2109074592590332,2.88200687616154,2.795335686939034,2.2171124159214948,0.2,,blast_artillery,mad:fighter/221_6,synthetic:blast:artillery
raw,0016,blast_artillery_5,impulsive+stationary,5.0,False,False,31.025640259069814,,cvhi:common_voice_hi_27749248,-6.061434745788574,-5.924565315246582,0.697253981552964,1.0736643075942993,1.1945758725317257,1.1545213325768044,1.0904092843475184,0.2,,blast_artillery,mad:vehicle/392_13,synthetic:blast:artillery
raw,0017,blast_artillery_5,impulsive+stationary,5.0,False,False,21.84368682124594,,ls:1926-147979-0018,3.0885796546936035,2.7712109088897705,0.608955904634926,1.1741989850997925,2.0202664797441963,1.351049092438898,1.3260489333091343,0.02,,blast_artillery,mad:fighter/227_11,synthetic:blast:artillery
raw,0018,blast_artillery_5,impulsive+stationary,5.0,False,False,23.487531230987557,,cvhi:common_voice_hi_24996673,-0.6597545146942139,-0.769695520401001,0.8065893244634071,1.2634283304214478,3.1601683011159416,1.9088877051540083,1.9319303719878254,0.12,,blast_artillery,mad:vehicle/454_3,synthetic:blast:artillery
raw,0019,blast_artillery_5,impulsive+stationary,5.0,False,False,24.05063219729888,,cvhi:common_voice_hi_25149632,-1.8512928485870361,-2.2328314781188965,0.7543220293287802,1.2408708333969116,1.1635929478345022,1.132757480781504,1.0944011031137162,0.02,,blast_artillery,mad:vehicle/380_2,synthetic:blast:artillery
raw,0020,blast_artillery_5,impulsive+stationary,5.0,False,False,36.128845447272134,,cvhi:common_voice_hi_25907703,-8.615582466125488,-9.400259017944336,0.5272261403933282,1.052942156791687,1.1859614552613817,1.164750995690202,1.0746972372716075,0.18,,blast_artillery,mad:helicopter/186_4,synthetic:blast:artillery
raw,0021,blast_artillery_5,impulsive+stationary,5.0,False,False,39.74719344428354,,ls:2007-132570-0015,-11.819761276245117,-11.808424949645996,0.7262345181008092,1.034380555152893,1.2217274981172086,1.1677335364787098,1.1660525387997573,0.22,,blast_artillery,mad:vehicle/266_1,synthetic:blast:artillery
raw,0022,blast_artillery_5,impulsive+stationary,5.0,False,False,17.84437591143322,,cvhi:common_voice_hi_35077906,0.7376695275306702,1.150600552558899,0.6188662923895212,1.079171895980835,1.407199217534802,1.2239043587904241,1.1732341945958087,0.02,,blast_artillery,mad:helicopter/233_41,synthetic:blast:artillery
raw,0023,blast_artillery_5,impulsive+stationary,5.0,False,False,28.201992709895535,,cvhi:common_voice_hi_26131261,-1.3324768543243408,-1.4218002557754517,0.8080715513000054,1.174607753753662,1.6345036878230894,1.271100859527552,1.2428636504925545,0.02,,blast_artillery,mad:fighter/271_11,synthetic:blast:artillery
raw,0024,blast_artillery_5,impulsive+stationary,5.0,False,False,28.912078091336824,,cvhi:common_voice_hi_27761550,-0.7936767339706421,-0.3217847943305969,0.5588289103465423,1.0613869428634644,1.3346256731902777,1.0667075665833106,1.0649185562231525,0.16,,blast_artillery,mad:vehicle/266_18,synthetic:blast:artillery
raw,0025,blast_artillery_5,impulsive+stationary,5.0,False,False,30.271477377888246,,cvhi:common_voice_hi_26127974,-8.484695434570312,-8.56052303314209,0.7600846362235578,1.0556784868240356,1.1596564455748108,1.1895405636932972,1.0813260707248875,0.16,,blast_artillery,mad:vehicle/392_4,synthetic:blast:artillery
raw,0026,blast_artillery_5,impulsive+stationary,5.0,False,False,27.356380274938463,,cvhi:common_voice_hi_24359451,-0.5914794206619263,-0.07149522751569748,0.7588598945298873,1.0935827493667603,1.3678033945618755,1.2044977652241953,1.1695003872911218,0.06,,blast_artillery,mad:fighter/307_6,synthetic:blast:artillery
raw,0027,blast_artillery_5,impulsive+stationary,5.0,False,False,36.36453295588093,,cvhi:common_voice_hi_27860263,-14.501372337341309,-15.62037467956543,0.623723755323014,1.0331141948699951,1.2506296549718752,1.1710553272878854,1.1269373333636277,0.22,,blast_artillery,mad:vehicle/454_4,synthetic:blast:artillery
raw,0028,blast_artillery_5,impulsive+stationary,5.0,False,False,17.431374966365397,,ls:1081-125237-0044,0.6908017992973328,1.1085004806518555,0.7507843719551814,1.0860027074813843,1.2165179943247095,1.136898009578357,1.1040066159368889,0.14,,blast_artillery,mad:helicopter/454_10,synthetic:blast:artillery
raw,0029,blast_artillery_5,impulsive+stationary,5.0,True,False,30.527492856771268,,ls:1081-125237-0068,0.0002557458356022835,-0.3017672300338745,0.7882160066468014,1.0755524635314941,1.3388145149361723,1.1510887702610304,1.1650513122845745,0.12,,blast_artillery,mad:fighter/307_9,synthetic:blast:artillery
raw,0030,blast_artillery_5,impulsive+stationary,5.0,False,False,44.05904093407314,,cvhi:common_voice_hi_27761550,-3.417116403579712,-3.9796969890594482,0.5988028565477999,1.0332049131393433,1.2100443538003474,1.166176677457312,1.11087537951122,0.06,,blast_artillery,mad:fighter/227_7,synthetic:blast:artillery
raw,0031,blast_artillery_5,impulsive+stationary,5.0,False,False,40.721271881476646,,cvhi:common_voice_hi_27860090,-6.228790760040283,-6.187051773071289,0.6854930944323274,1.1036733388900757,1.2200945698884615,1.177431397655731,1.1362597851285008,0.2,,blast_artillery,mad:vehicle/213_11,synthetic:blast:artillery
raw,0032,blast_artillery_5,impulsive+stationary,5.0,False,False,43.39203652558868,,ls:1926-143879-0003,-2.246295213699341,-2.5898683071136475,0.8482129795367136,1.0551859140396118,1.874919987233908,1.3105106013106451,1.3445136577528791,0.06,,blast_artillery,mad:fighter/176_12,synthetic:blast:artillery
raw,0033,blast_artillery_5,impulsive+stationary,5.0,True,False,43.95832178128447,,ls:2007-132570-0025,1.9856606721878052,1.9601342678070068,0.8033730235765326,1.0785762071609497,3.5492934553648943,2.37045631793085,2.4157088729674965,0.02,,blast_artillery,mad:fighter/221_2,synthetic:blast:artillery
raw,0034,blast_artillery_5,impulsive+stationary,5.0,False,False,40.56726566957811,,cvhi:common_voice_hi_24996672,-1.515892505645752,-1.9971113204956055,0.8160842219286374,1.0810474157333374,1.2136786451732613,1.0958504492453505,1.1353908791484566,0.1,,blast_artillery,mad:helicopter/176_8,synthetic:blast:artillery
raw,0035,blast_artillery_5,impulsive+stationary,5.0,False,False,33.108578821492316,,ls:1926-147979-0010,-1.142351746559143,-1.2044950723648071,0.7982965868809978,1.0882898569107056,2.936154631534891,1.8507868180397267,1.7078864818020978,0.04,,blast_artillery,mad:fighter/307_7,synthetic:blast:artillery
raw,0000,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,16.023690499355425,,cvhi:common_voice_hi_35078369,-10.42508316040039,-10.931419372558594,0.3610883704850366,1.0282050371170044,1.1583479268894514,1.1246462675279056,1.0615574703309638,0.0,,blast_small_arms,mad:vehicle/163_8,synthetic:blast:small_arms
raw,0001,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,16.362031467500113,,cvhi:common_voice_hi_25204280,-15.384551048278809,-15.729326248168945,0.3747063447938009,1.047886848449707,1.1646151059506284,1.1233819259089532,1.0746080809130933,0.0,,blast_small_arms,mad:helicopter/176_5,synthetic:blast:small_arms
raw,0002,blast_small_arms_-10,impulsive+stationary,-10.0,True,False,42.05421512988792,,cvhi:common_voice_hi_26088236,-13.270071983337402,-13.37051773071289,0.37029595344159016,1.0270678997039795,1.1753807925337303,1.1362093970079021,1.0881578830345968,0.06,,blast_small_arms,mad:fighter/353_7,synthetic:blast:small_arms
raw,0003,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,22.23411831182349,,cvhi:common_voice_hi_27761609,-11.86108112335205,-11.27712631225586,0.30764720006420515,1.0488169193267822,1.184145763919697,1.1771275288400112,1.0753562099808527,0.0,,blast_small_arms,mad:helicopter/233_42,synthetic:blast:small_arms
raw,0004,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,30.836871743925954,,cvhi:common_voice_hi_24758440,-14.564751625061035,-14.120231628417969,0.567030500966081,1.0422948598861694,1.2518923834981093,1.1409248381679196,1.095163392476023,0.0,,blast_small_arms,mad:fighter/353_6,synthetic:blast:small_arms
raw,0005,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,43.26583819133132,,cvhi:common_voice_hi_24977126,-17.083452224731445,-17.881427764892578,0.39921944773663465,1.0391578674316406,1.1621380586657448,1.145055443959319,1.0873991686028253,0.16,,blast_small_arms,mad:fighter/307_0,synthetic:blast:small_arms
raw,0006,blast_small_arms_-10,impulsive+stationary,-10.0,True,False,27.335381943148484,,cvhi:common_voice_hi_26152437,-12.349346160888672,-13.564896583557129,0.4510375219739438,1.0198602676391602,1.1902159529533891,1.129137320230633,1.0673837727483848,0.06,,blast_small_arms,mad:helicopter/099_15,synthetic:blast:small_arms
raw,0007,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,29.033537957154923,,cvhi:common_voice_hi_24360571,-12.489410400390625,-12.85400390625,0.5840934564544839,1.0345157384872437,1.2010413575958045,1.1486550227924648,1.0881458971921087,0.0,,blast_small_arms,mad:vehicle/392_1,synthetic:blast:small_arms
raw,0008,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,23.786953778526016,,cvhi:common_voice_hi_25150843,-18.356796264648438,-17.75078582763672,0.42386937638410505,1.1747010946273804,1.1721484604672396,1.1399329896770163,1.0705238543434756,0.0,,blast_small_arms,mad:helicopter/186_6,synthetic:blast:small_arms
raw,0009,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,39.90012593627216,,ls:1081-125237-0051,-9.858847618103027,-9.952689170837402,0.5364396454144628,1.0357818603515625,1.209772811324505,1.2076167441810295,1.1032807496876755,0.02,,blast_small_arms,mad:fighter/215_13,synthetic:blast:small_arms
raw,0010,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,35.090943019513844,,cvhi:common_voice_hi_35077906,-13.33779525756836,-13.84835147857666,0.38952486964638366,1.1863692998886108,1.1651416972400024,1.1165855293828266,1.0848976911521755,0.02,,blast_small_arms,mad:fighter/307_13,synthetic:blast:small_arms
raw,0011,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,18.176330877915387,,cvhi:common_voice_hi_26131829,-14.467802047729492,-13.71745491027832,0.3956441625195948,1.0452558994293213,1.1840679426132963,1.1111530424440232,1.0693702711991462,0.0,,blast_small_arms,mad:helicopter/099_6,synthetic:blast:small_arms
raw,0012,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,25.35649996843126,,cvhi:common_voice_hi_25149717,-14.297874450683594,-15.208792686462402,0.41389261496312824,1.0559489727020264,1.1854522498528413,1.138020137185514,1.0779419580102327,0.08,,blast_small_arms,mad:vehicle/266_2,synthetic:blast:small_arms
raw,0013,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,30.104973444641857,,ls:1926-147979-0008,-10.853148460388184,-11.183114051818848,0.5448674629944582,1.0490070581436157,1.1804666935160786,1.1374035628756163,1.0620837452564689,0.0,,blast_small_arms,mad:fighter/227_8,synthetic:blast:small_arms
raw,0014,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,31.313283600350374,,cvhi:common_voice_hi_27749114,-12.781764030456543,-13.257235527038574,0.3640871167892305,1.032192587852478,1.163929723439157,1.1354061128186408,1.0676204320027085,0.1,,blast_small_arms,mad:vehicle/380_2,synthetic:blast:small_arms
raw,0015,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,39.68573748817274,,ls:1926-143879-0015,-9.93580436706543,-10.903979301452637,0.3363060417699867,1.0354942083358765,1.1740239498140153,1.1385776310977147,1.0769701724428888,0.04,,blast_small_arms,mad:helicopter/376_4,synthetic:blast:small_arms
raw,0016,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,17.434449651784544,,ls:1926-147979-0043,-11.622761726379395,-11.60391616821289,0.5078087418140893,1.107016921043396,1.1935948840732287,1.134770675679209,1.0839358047582228,0.0,,blast_small_arms,mad:helicopter/163_14,synthetic:blast:small_arms
raw,0017,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,30.41311453264415,,cvhi:common_voice_hi_35095498,-12.364965438842773,-13.338998794555664,0.3527022421730985,1.0425105094909668,1.186822550213109,1.1404919164259038,1.0773085791782708,0.0,,blast_small_arms,mad:vehicle/266_6,synthetic:blast:small_arms
raw,0018,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,38.45691536090649,,cvhi:common_voice_hi_27749196,-11.418152809143066,-11.768855094909668,0.3334902295739159,1.048021674156189,1.1865613788171145,1.1340724537932907,1.0739042220727621,0.14,,blast_small_arms,mad:fighter/362_11,synthetic:blast:small_arms
raw,0019,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,29.872310600846525,,cvhi:common_voice_hi_24977125,-16.303300857543945,-16.61155128479004,0.45292499815008563,1.1864426136016846,1.16488303488079,1.1148456953979158,1.0706701491438726,0.04,,blast_small_arms,mad:helicopter/186_5,synthetic:blast:small_arms
raw,0020,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,36.08752652634671,,cvhi:common_voice_hi_24359418,-11.233263969421387,-11.13776683807373,0.44403431583520864,1.0229594707489014,1.2042617383518641,1.3164796106073082,1.0725822561654952,0.16,,blast_small_arms,mad:helicopter/166_2,synthetic:blast:small_arms
raw,0021,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,26.216781834106904,,cvhi:common_voice_hi_24758329,-13.73648452758789,-13.740262031555176,0.5783172850967764,1.0638072490692139,1.226832563369258,1.247734757420336,1.0803615360894263,0.0,,blast_small_arms,mad:fighter/271_4,synthetic:blast:small_arms
raw,0022,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,19.068230551186787,,cvhi:common_voice_hi_24758356,-13.753093719482422,-14.597487449645996,0.5886053573058296,1.0369490385055542,1.1997572858177679,1.1625991434471847,1.0969882316725466,0.0,,blast_small_arms,mad:fighter/215_18,synthetic:blast:small_arms
raw,0023,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,38.59737006465998,,ls:2007-149877-0035,-12.291388511657715,-11.878999710083008,0.6970266190263957,1.0357435941696167,1.1973775604758443,1.1615965277710647,1.0890222721056395,0.12,,blast_small_arms,mad:vehicle/458_11,synthetic:blast:small_arms
raw,0024,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,32.97404892305737,,ls:1926-147987-0023,-10.814274787902832,-10.935298919677734,0.5227378355587228,2.3345656394958496,1.16260291256765,1.132078479677633,1.0760706433686489,0.0,,blast_small_arms,mad:helicopter/163_14,synthetic:blast:small_arms
raw,0025,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,21.921680371660948,,cvhi:common_voice_hi_27860206,-12.83568286895752,-11.94357967376709,0.39738370458178934,1.0419795513153076,1.1817196468215958,1.1493442740309525,1.0718764395497649,0.0,,blast_small_arms,mad:fighter/227_17,synthetic:blast:small_arms
raw,0026,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,35.08155001893853,,ls:2007-149877-0006,-12.254398345947266,-12.22872543334961,0.46878417325920446,1.032081127166748,1.176483644125945,1.1488836161118559,1.0801348397955755,0.18,,blast_small_arms,mad:vehicle/392_1,synthetic:blast:small_arms
raw,0027,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,29.115430014161802,,ls:2007-132570-0048,-11.143285751342773,-11.871623992919922,0.5260903053620735,1.1689932346343994,1.1836834368475473,1.138595131589695,1.0867907820666416,0.0,,blast_small_arms,mad:fighter/215_16,synthetic:blast:small_arms
raw,0028,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,16.642013611889297,,cvhi:common_voice_hi_24360597,-15.910703659057617,-17.00290870666504,0.46639700792719746,1.0623308420181274,1.1860656853485727,1.1850452757264147,1.0758001768377794,0.0,,blast_small_arms,mad:fighter/227_18,synthetic:blast:small_arms
raw,0029,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,33.85433595609981,,cvhi:common_voice_hi_35077350,-12.80185317993164,-12.408395767211914,0.23493134327184445,1.0423951148986816,1.1626330674973304,1.1270148793079835,1.0773842339300972,0.04,,blast_small_arms,mad:helicopter/099_14,synthetic:blast:small_arms
raw,0030,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,35.417822565148434,,cvhi:common_voice_hi_27860309,-11.052779197692871,-10.795411109924316,0.4200307162912379,1.0476781129837036,1.1546047155905885,1.1300673519544937,1.088761475625438,0.0,,blast_small_arms,mad:fighter/271_9,synthetic:blast:small_arms
raw,0031,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,37.95440073310191,,cvhi:common_voice_hi_26131466,-14.10791301727295,-14.456233024597168,0.4298913084714178,1.019383192062378,1.1903345678989643,1.1767836231633089,1.0732198629749643,0.06,,blast_small_arms,mad:vehicle/266_9,synthetic:blast:small_arms
raw,0032,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,40.737830221241424,,ls:1926-143879-0038,-11.410856246948242,-11.200777053833008,0.41416676370877736,1.7669494152069092,1.1865824474470255,1.133922961913187,1.073358017283816,0.0,,blast_small_arms,mad:fighter/307_3,synthetic:blast:small_arms
raw,0033,blast_small_arms_-10,impulsive+stationary,-10.0,False,False,27.862944043426452,,cvhi:common_voice_hi_24758356,-14.659784317016602,-14.66732120513916,0.6156701099524842,1.03363835811615,1.1843073898174632,1.1355614611227534,1.0840981464636994,0.04,,blast_small_arms,mad:fighter/353_9,synthetic:blast:small_arms
