system,id,bucket,noise_class,snr_in,clipped,ref_dropout,impulse_peak_db,fault,speech_source,snr_out,si_sdr,stoi,pesq_wb,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,recovery_s,asr_text,category,noise_source,impulse_source
cascade:runs/r7_e256_wr64_refiner/best.pt,0011,blast_artillery_-5,impulsive+stationary,-5.0,False,False,19.504217817186447,,cvhi:common_voice_hi_25150864,8.19614028930664,7.685582637786865,0.8969305659966217,1.4946987628936768,2.725761234736666,3.5174937274557743,2.344245742636461,0.06,,blast_artillery,mad:fighter/317_2,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0012,blast_artillery_-5,impulsive+stationary,-5.0,False,True,21.32667057206459,,ls:1081-125237-0060,6.068206787109375,4.949895858764648,0.844835397353915,1.657760739326477,2.7314635275147867,3.560244601137713,2.3818927227786224,0.0,,blast_artillery,mad:vehicle/131_4,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0013,blast_artillery_-5,impulsive+stationary,-5.0,False,False,30.0660848159634,,cvhi:common_voice_hi_35095466,6.806619167327881,6.111302852630615,0.752545264515655,1.1800973415374756,2.6133740307264666,3.425203060037289,2.1808153545145585,0.14,,blast_artillery,mad:vehicle/333_6,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0014,blast_artillery_-5,impulsive+stationary,-5.0,False,False,27.725693183235286,,cvhi:common_voice_hi_27369006,6.313257694244385,5.183436393737793,0.7290225043272908,1.4148863554000854,2.2243356767593268,3.6325020422639307,1.9691312083769452,0.12,,blast_artillery,mad:fighter/362_12,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0015,blast_artillery_-5,impulsive+stationary,-5.0,False,False,21.762573864439723,,ls:2007-132570-0010,5.202167510986328,3.643667459487915,0.6625302621299517,1.1479092836380005,2.1832789073366468,3.587867636766295,1.9191494377623597,0.14,,blast_artillery,mad:vehicle/266_11,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0016,blast_artillery_-5,impulsive+stationary,-5.0,False,False,42.39011671683531,,cvhi:common_voice_hi_24973516,7.830887794494629,7.074939727783203,0.8162034118512728,1.3924381732940674,2.6909929702130815,3.8038732658453025,2.3368998662043916,0.18,,blast_artillery,mad:fighter/215_11,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0017,blast_artillery_-5,impulsive+stationary,-5.0,False,False,17.6578804148029,,cvhi:common_voice_hi_27761653,8.435474395751953,7.8518266677856445,0.6962545515856186,1.5347262620925903,2.1634169204791838,3.4419058083959606,1.792786334558317,0.08,,blast_artillery,mad:helicopter/396_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0018,blast_artillery_-5,impulsive+stationary,-5.0,False,False,36.68895222108188,,cvhi:common_voice_hi_27592075,7.207102298736572,6.4946980476379395,0.6844200383832216,1.3973109722137451,2.542910017802863,3.4450455794205204,2.165239620920959,0.16,,blast_artillery,mad:vehicle/266_9,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0019,blast_artillery_-5,impulsive+stationary,-5.0,False,False,40.80916451769153,,ls:1926-147987-0023,5.793605327606201,4.559752464294434,0.6625682109750087,1.2027003765106201,2.289454778441647,3.3541915970163347,1.9575404114968116,0.26,,blast_artillery,mad:helicopter/099_17,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0020,blast_artillery_-5,impulsive+stationary,-5.0,True,False,32.7179711606532,,ls:2007-149877-0035,6.346930980682373,5.397768497467041,0.709557114714131,1.2364882230758667,1.6877925106838203,3.335647361203453,1.5100706156563057,0.32,,blast_artillery,mad:helicopter/099_10,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0021,blast_artillery_-5,impulsive+stationary,-5.0,True,False,40.19195533017904,,cvhi:common_voice_hi_27860090,6.56501579284668,5.485177040100098,0.7053513647794988,1.4053332805633545,2.450558145404481,3.4685934888481462,2.02298264043719,0.1,,blast_artillery,mad:helicopter/131_1,synthetic:blast:artillery
cascade:runs/r7_e256_wr64_refiner/best.pt,0022,blast_artillery_-5,impulsive+stationary,-5.0,False,False,31.748115169551962,,ls:1081-128618-0011,8.121674537658691,7.452725887298584,0.6698768663724555,1.331813097000122,2.9022972114196617,3.9533876051718098,2.6243127392965766,0.18,,blast_artillery,mad:helicopter/099_20,synthetic:blast:artillery
